date,algo_vol,price,usd_vol
2025-02-01,144081426.828764,0.3790156715989339,54609118.754436634
2025-02-02,189813310.86762345,0.3482512533052659,66102723.40367191
2025-02-03,547949359.3224651,0.2993105023088626,164006997.97862646
2025-02-04,282766372.8355694,0.3122491325297694,88293554.62649588
2025-02-05,260708262.4854531,0.2920192305358194,76131826.20533244
2025-02-06,122749685.62173964,0.281548526835325,34559993.15630007
2025-02-07,126453578.40693828,0.2660830444752608,33647153.12730924
2025-02-08,72090976.78498949,0.2694784256328695,19426962.926354714
2025-02-09,115432307.15793651,0.2765231330118825,31919703.226102557
2025-02-10,148277841.26127043,0.2752621466657644,40815276.88854275
2025-02-11,104000541.05917887,0.289490550689498,30107173.90322744
2025-02-12,159259934.37576577,0.2865274603657683,45632344.53470709
2025-02-13,107598289.29385456,0.3032175830364181,32625693.218535885
2025-02-14,188258845.5752408,0.2932159788593412,55200501.68427378
2025-02-15,76715117.13113691,0.2964047953536241,22738728.593783937
2025-02-16,93161086.1969547,0.2844225816212423,26497116.642776936
2025-02-17,91743808.16404197,0.2750900923416138,25237812.659617607
2025-02-18,131884249.55376896,0.2700561830017721,35616157.03254401
2025-02-19,114423725.57589608,0.2568923911078131,29394584.462656174
2025-02-20,98393127.5427261,0.2611315650502395,25693551.38541989
2025-02-21,95234746.39444092,0.2711353073156032,25821502.230780274
2025-02-22,62761351.736899056,0.2635178872060584,16538738.807903923
2025-02-23,97427149.06223908,0.2664303562792078,25957550.035919845
2025-02-24,250004412.2877751,0.2598436067688834,64962048.19699044
2025-02-25,180154620.8212528,0.2272332691291528,40937123.43793621
2025-02-26,105610620.41662727,0.2314626783347797,24444917.06223032
2025-02-27,66244875.862565205,0.235055598259123,15571228.927476602
2025-02-28,134648286.4848344,0.2377359004258685,32010731.628272407
