date,usdc,usdt,eurs,xusd,algo_vol,price,usd_vol
2025-02-01,58550314.66599494,35061.33426571049,23994.71665368739,928279.7766802111,59537650.49359455,0.3790156715989339,22565702.587252337
2025-02-02,128070948.08595033,74855.56123682277,343580.92529041914,2030980.7249574247,130520365.297435,0.3482512533052659,45453880.79669287
2025-02-03,192466805.44013342,137173.54457764764,160512.68494300044,1458462.6156471714,194222954.28530124,0.2993105023088626,58132970.00704477
2025-02-04,152500429.95809475,48277.95751410049,113710.66209654573,197588.40565369205,152860006.9833591,0.3122491325297694,47730404.579048365
2025-02-05,80754794.45097286,17397.38916626649,36578.43666754549,304478.8152867368,81113249.09209341,0.2920192305358194,23686628.58613337
2025-02-06,58197674.21541818,31370.059680470004,46806.04585558349,139387.93121789634,58415238.25217213,0.281548526835325,16446724.274633588
2025-02-07,119820526.31549579,81843.8929018632,68651.80221672631,316038.3667794648,120287060.37739384,0.2660830444752608,32006347.23619647
2025-02-08,20303811.142918218,67509.88104385004,28142.6426816832,111803.21723875562,20511266.883882508,0.2694784256328695,5527343.907604272
2025-02-09,32850844.809850965,40507.69834988242,129660.63612669938,320010.176180526,33341023.320508074,0.2765231330118825,9219564.226409132
2025-02-10,55465717.45742351,58846.54113481679,21063.047657756997,64360.370081347166,55609987.416297436,0.2752621466657644,15307324.512266176
2025-02-11,51250937.15435408,24663.8221744328,31562.622422437205,42578.0041875432,51349741.60313849,0.289490550689498,14865264.97445599
2025-02-12,62389856.1657715,19961.42239769641,24809.688589653004,84984.24086511544,62519611.51762397,0.2865274603657683,17913585.511199232
2025-02-13,43305486.731692255,5115.963450621499,509889.72550704214,201415.2926068752,44021907.71325679,0.3032175830364181,13348216.457465976
2025-02-14,241762927.87212646,10319.3826508869,55102.78721409339,21219.7636318353,241849569.80562326,0.2932159788593412,70914158.34726639
2025-02-15,22357447.485958125,9671.8657891254,102106.9924170696,38480.743604343894,22507707.087768666,0.2964047953536241,6671392.313229386
2025-02-16,28084522.745126586,14270.659229113,21091.898406120497,77011.87876837842,28196897.1815302,0.2844225816212423,8019834.29007955
2025-02-17,14848132.539250748,57596.1048694992,24694.635654008005,150293.34432381782,15080716.624098074,0.2750900923416138,4148555.728700849
2025-02-18,102812333.99360068,56524.67173407998,43800.91130527202,161894.47248525015,103074554.04912528,0.2700561830017721,27835920.631116625
2025-02-19,49179374.539723076,4468.1003374784,33133.5445912816,33231.398554742416,49250207.58320658,0.2568923911078131,12652003.588606087
2025-02-20,26300373.696221378,9008.435506735495,34401.90491851099,35245.657084957784,26379029.69373158,0.2611315650502395,6888397.308430867
2025-02-21,169045008.660107,30089.544732154696,65245.03570213198,101621.08419887157,169241964.32474014,0.2711353073156032,45887472.00788477
2025-02-22,30824643.11818279,35908.97743155002,4695.765857808299,101521.45567599798,30966769.317148145,0.2635178872060584,8160297.624052275
2025-02-23,29171565.625030614,23049.810678973477,10554.3202555098,63328.871351244015,29268498.627316345,0.2664303562792078,7798016.517033398
2025-02-24,105194411.22055759,100866.7844358372,36011.011837118385,139870.82357008805,105471159.84040064,0.2598436067688834,27406006.58302711
2025-02-25,154427023.83512667,78556.23600651004,1042716.4612526494,381539.6361133134,155929836.16849914,0.2272332691291528,35432446.42734127
2025-02-26,134989433.59536174,24623.668921905213,20104.196081824797,151091.25334874733,135185252.7137142,0.2314626783347797,31290340.66448034
2025-02-27,95473943.9196417,77540.18598888797,15091.329688213995,45524.504296875995,95612099.93961568,0.235055598259123,22474159.352117423
2025-02-28,165084125.83775643,62167.2355105344,33854.6460533259,369192.4937915128,165549340.2131118,0.2377359004258685,39357021.46047258
