date,algo_vol,price,usd_vol
2025-05-01,94415583.7920942,0.2201028504440604,20781139.11897996
2025-05-02,140979904.70539454,0.2172530415137131,30628313.089560397
2025-05-03,75850316.25240175,0.2153306010907244,16332894.191551212
2025-05-04,76398771.26466009,0.2076446768674588,15863798.172321241
2025-05-05,97772880.60010648,0.1996724295033102,19522548.608960327
2025-05-06,119656487.21767454,0.1994460360676171,23865012.06534068
2025-05-07,85385129.99931999,0.1994740152685402,17032114.725190643
2025-05-08,450307398.4645423,0.1994346258957083,89806887.55084564
2025-05-09,380259239.9577197,0.2243432837140863,85308606.55473752
2025-05-10,83813845.15129578,0.2323007262339902,19470017.09710921
2025-05-11,147425300.7983528,0.2523693770522172,37205631.32421604
2025-05-12,120152155.57476436,0.2395809597321422,28786168.746487703
2025-05-13,194585798.20684603,0.2423555794137991,47158953.870116755
2025-05-14,112285689.94595765,0.247968276158999,27843288.973222964
2025-05-15,110526395.58308816,0.2370906601413451,26204776.091837823
2025-05-16,66622775.98060781,0.2250973571274054,14996610.797726002
2025-05-17,52946295.782003626,0.2237159277932582,11844929.684087213
2025-05-18,64855171.83580084,0.2152785722562661,13961928.796246005
2025-05-19,65203898.06189131,0.2248005569886264,14657872.602142783
2025-05-20,66594361.84746801,0.2222213199248362,14798686.989296496
2025-05-21,140581874.28321365,0.2246622700371147,31583443.002539054
2025-05-22,181291609.8614918,0.2313366284089696,41939389.78419182
2025-05-23,101172923.19597553,0.2409409882002313,24376704.093944445
2025-05-24,50755289.65754803,0.2252751471003281,11433905.343723893
2025-05-25,71358802.06843801,0.2205446056283286,15737798.86029362
2025-05-26,84182442.58970134,0.2209254906606628,18598047.434142847
2025-05-27,78774922.973067,0.2181753942528691,17186749.87688829
2025-05-28,93166442.72176369,0.2219401704431431,20677376.177249562
2025-05-29,74574415.04152727,0.2173693808427945,16210194.424290365
2025-05-30,147305677.25880903,0.2109580675617282,31075321.015389964
2025-05-31,58840010.64048752,0.1926650902871019,11336415.962543566
