date,algo_vol,price,usd_vol
2025-10-01,79458773.33735803,0.2078860465586782,16518370.25350547
2025-10-02,75878607.91748382,0.2208339319558661,16756571.337755464
2025-10-03,72424579.15051843,0.2245843105752742,16265424.17722356
2025-10-04,39898173.15854022,0.224919393595308,8973872.91237946
2025-10-05,51343330.49661467,0.21969064412886,11279649.348522218
2025-10-06,2071879666.6893556,0.2187673604338387,453259645.81817186
2025-10-07,151207519.16137913,0.2294093841599755,34688423.85116968
2025-10-08,74496847.94004738,0.2188629646157929,16304600.994690696
2025-10-09,111987541.80113456,0.2240227452648991,25087756.549757805
2025-10-10,362783076.9566189,0.2207739724872231,80093061.05085072
2025-10-11,469054344.6954686,0.1771122220304303,83075257.24204183
2025-10-12,124475125.34060696,0.1820207391477522,22657054.320006378
2025-10-13,221214761.4236978,0.2026443897691046,44827930.3366233
2025-10-14,141420796.62267965,0.213127170992265,30140614.303664178
2025-10-15,99442375.34592566,0.2053811600808625,20423590.409742773
2025-10-16,166494797.63264802,0.1961458264561781,32657259.68230987
2025-10-17,108328488.67892323,0.1847129051935554,20009669.859111086
2025-10-18,36154816.568047576,0.177476585395287,6416633.3900900325
2025-10-19,40296501.03938888,0.1795577572427883,7235549.351364355
2025-10-20,61922892.060057774,0.1834743024907765,11361259.428930743
2025-10-21,105055969.1623302,0.1868993909502589,19634896.652128693
2025-10-22,89958795.8058258,0.1812612040861114,16306039.645900613
2025-10-23,195460048.88068336,0.1783738343339626,34864958.37795124
2025-10-24,247067926.1599145,0.181187365877399,44765586.73370663
2025-10-25,111521960.77422217,0.1857375356498395,20713814.16504209
2025-10-26,43712781.07884293,0.1854171069079336,8105097.402538916
2025-10-27,96657588.9287278,0.1911431117996667,18475432.326890044
2025-10-28,166812823.57792485,0.1854152429238031,30929640.206506446
2025-10-29,101880659.28478254,0.18484586442148,18832218.53332591
2025-10-30,108344589.60112353,0.1835796193475716,19889858.517343123
2025-10-31,83753725.35290322,0.1732775341319954,14512639.003519455
