Date,Price,Close,High,Low,Open,Volume
2025-04-01,0.014285714365541935,0.014286062680184841,0.014104926027357578,0.014286062680184841,0
2025-04-02,0.014492753893136978,0.014285714365541935,0.014099633321166039,0.014099633321166039,0
2025-04-03,0.014285714365541935,0.014274412766098976,0.014145380817353725,0.014274412766098976,0
2025-04-04,0.014285714365541935,0.014200371690094471,0.01415536180138588,0.01415536180138588,0
2025-04-07,0.01405809260904789,0.014492753893136978,0.014140183106064796,0.014140183106064796,0
2025-04-08,0.014492753893136978,0.014285714365541935,0.01412185374647379,0.01412185374647379,0
2025-04-09,0.014285714365541935,0.014257701113820076,0.014026676304638386,0.014257701113820076,0
2025-04-10,0.014084506779909134,0.014285714365541935,0.01395515725016594,0.01395515725016594,0
2025-04-11,0.014285714365541935,0.014287889935076237,0.013947698287665844,0.014287889935076237,0
2025-04-14,0.013956374488770962,0.013950692489743233,0.013950692489743233,0.013950692489743233,0
2025-04-15,0.013950692489743233,0.01394322793930769,0.01394322793930769,0.01394322793930769,0
2025-04-16,0.01394322793930769,0.013963386416435242,0.013963386416435242,0.013963386416435242,0
2025-04-17,0.013963386416435242,0.014084506779909134,0.013965966179966927,0.013965966179966927,0
2025-04-22,0.014084506779909134,0.014110968448221684,0.014110968448221684,0.014110968448221684,0
2025-04-23,0.014110968448221684,0.014167660847306252,0.013998649083077908,0.013998649083077908,0
2025-04-24,0.014084506779909134,0.01427918579429388,0.014093054458498955,0.014093054458498955,0
2025-04-25,0.014004483819007874,0.014285714365541935,0.014227011241018772,0.014228025451302528,0
2025-04-28,0.014285714365541935,0.014247018843889236,0.01423803623765707,0.01423803623765707,0
2025-04-29,0.014084506779909134,0.014311864040791988,0.014255698770284653,0.014311864040791988,0
