date,algo_vol,price,usd_vol
2026-01-01,94454619.43025471,0.1101829878224683,10407292.182459632
2026-01-02,67470738.9079244,0.1202693419895405,8114661.372004156
2026-01-03,51745895.82071563,0.1275429309406371,6599823.217122935
2026-01-04,55310571.58480013,0.1280351315908713,7081696.311226191
2026-01-05,127192506.0532897,0.1356045164382543,17247878.277926084
2026-01-06,92288322.53242782,0.1399022374518261,12911342.812962428
2026-01-07,79495704.51763338,0.1423655520405332,11317449.858503984
2026-01-08,92494846.1506418,0.1363493824766219,12611615.154910158
2026-01-09,37431693.70169297,0.1344039548498763,5030967.670236741
2026-01-10,25495874.717946805,0.1331924764324161,3395858.6924939635
2026-01-11,34130909.5530674,0.1338308344495135,4567768.106007881
2026-01-12,89768553.5721467,0.1319731460877605,11847038.434663871
2026-01-13,79818714.75011204,0.1289424992303236,10292024.565231742
2026-01-14,59233844.358021475,0.1382471498788778,8188910.158865514
2026-01-15,60353356.955136046,0.1366667200709269,8248295.340328307
2026-01-16,72856284.02334693,0.1280309949236131,9327862.529946446
2026-01-17,59667355.17582148,0.130329902492318,7776440.582039319
2026-01-18,43128712.04349892,0.131274525522456,5661701.209904954
2026-01-19,74064208.17964865,0.1234665872846482,9144455.023880946
2026-01-20,87667870.64917788,0.1210256197108034,10610058.374043306
2026-01-21,81314602.03402415,0.1142780596502531,9292474.941680804
2026-01-22,70661159.41980335,0.1175256701719205,8304500.115937302
2026-01-23,74469885.69633414,0.1184096568267104,8817953.609227274
2026-01-24,35564467.59852762,0.1199641576582836,4266461.398022686
2026-01-25,66528875.979601026,0.1183137822126814,7871282.943505007
2026-01-26,81798029.8687732,0.1145674859503374,9371394.637755953
2026-01-27,46000458.004487224,0.1222313768154235,5622699.316028542
2026-01-28,96599494.88541344,0.1219711922753073,11782355.564366326
2026-01-29,108149987.39929636,0.1232931474402688,13334152.34208466
2026-01-30,124790394.7359179,0.1141591498531241,14245965.37288816
2026-01-31,241419679.8172602,0.1117650698264295,26982287.37225034
