date,usdc,usdt,eurs,xusd,algo_vol,price,usd_vol
2026-01-01,31832406.884241156,3962.247070640101,4992.207960508598,122615.81379813814,31963977.153070442,0.1101829878224683,3521886.5054144156
2026-01-02,42874368.853730515,6288.910073005003,6782.944702589995,121512.42475839908,43008953.133264504,0.1202693419895405,5172658.4929967085
2026-01-03,41254293.95163383,15719.7585659745,1996.4697312405,255611.3975195841,41527621.57745063,0.1275429309406371,5296554.570981697
2026-01-04,45964447.20917159,4657.276375125697,14196.312820164421,349343.910586823,46332644.70895371,0.1280351315908713,5932206.262263974
2026-01-05,57751962.51780745,15939.46185897909,7195.293258823998,127350.85870620939,57902448.13163146,0.1356045164382543,7851833.479480985
2026-01-06,54516653.69644777,42347.52715260162,5918.1752810271,182052.1446181258,54746971.543499514,0.1399022374518261,7659223.812647035
2026-01-07,158545035.45305213,3178.5189373872004,2496.9778056599994,131833.0231383063,158682543.9729335,0.1423655520405332,22590927.971902862
2026-01-08,92554387.30792941,5832.4647220665,1880.4643114410005,240494.21215719933,92802594.44912012,0.1363493824766219,12653576.445365908
2026-01-09,68634622.74649246,8869.871532521998,6284.357568248004,121085.23826701842,68770862.21386024,0.1344039548498763,9243075.859978735
2026-01-10,62365526.17255141,1526.7319275574007,1011.5244798363,22894.766715284084,62390959.195674084,0.1331924764324161,8310006.362265656
2026-01-11,70769880.77612625,3012.74842729,1050.7249934713,32537.218127654396,70806481.46767466,0.1338308344495135,9476090.499252912
2026-01-12,62691116.98777689,3529.2078835542015,2677.621548999999,139036.46752967715,62836360.28473912,0.1319731460877605,8292712.155481028
2026-01-13,185839190.54527596,3451.3267516419983,2827.194335447998,43196.97362913091,185888666.03999218,0.1289424992303236,23968949.177787576
2026-01-14,186161167.81570235,4673.509925564704,1942.8440998432004,50878.7181457152,186218662.8878735,0.1382471498788778,25744199.398504063
2026-01-15,38929735.130672194,2639.9637596555976,2943.3053450059974,110097.40052518924,39045415.80030204,0.1366667200709269,5336208.911232825
2026-01-16,691180470.0824008,2394.319200560001,3071.785633778599,342265.4533857401,691528201.6406208,0.1280309949236131,88537043.67378563
2026-01-17,34016571.37915744,1365.7632809099991,1515.2184534004007,54080.46803626918,34073532.82892802,0.130329902492318,4440800.211162985
2026-01-18,41266907.43399485,3209.4136932532,17155.394802857998,77459.50844119351,41364731.750932164,0.131274525522456,5430135.53396729
2026-01-19,51750780.9601795,7897.379513152796,19077.59984348401,252892.76159078788,52030648.701126926,0.1234665872846482,6424046.629334555
2026-01-20,75085669.1525516,2430.0813658396005,5262.999214229998,54288.62734460166,75147650.86047629,0.1210256197108034,9094791.015200231
2026-01-21,124207855.72150914,7433.909516024998,7508.919694273405,78513.64895916656,124301312.1996786,0.1142780596502531,14204912.770159604
2026-01-22,295367486.13364017,1190.2059237590997,2401.4703291934984,41389.76117072588,295412467.5710638,0.1175256701719205,34718548.22843001
2026-01-23,99883722.26275255,3448.5207271460013,3850.878722148796,324197.9921856964,100215219.65438753,0.1184096568267104,11866449.76808943
2026-01-24,102976338.76398617,1056.3773061776003,1836.228622702899,53871.68576962735,103033103.05568469,0.1199641576582836,12360279.41899434
2026-01-25,194949849.677693,2784.4273982249997,3011.6344811474996,71982.92562785321,195027628.66520026,0.1183137822126814,23074456.383350205
2026-01-26,159482993.62713462,4289.239119700198,5856.1268018376,195603.05844703346,159688742.0515032,0.1145674859503374,18295137.71141265
2026-01-27,151864165.41149133,2641.0823582079993,9818.128691366,115653.02770003681,151992277.65024096,0.1222313768154235,18578225.362501074
2026-01-28,120066265.38930036,2135.2179924652005,1734.8035785624002,130306.32333155922,120200441.73420295,0.1219711922753073,14660991.19033934
2026-01-29,159692518.17464036,7276.050762859799,14970.1142201871,135076.68353961202,159849841.02316302,0.1232931474402688,19708390.017572366
2026-01-30,199618271.98820192,16645.3810033758,39557.47495836124,578763.9998601404,200253238.8440238,0.1141591498531241,22860739.501768366
2026-01-31,1132664184.7456994,37672.00968260157,65912.51149571605,1581001.5099234122,1134348770.7768013,0.1117650698264295,126780569.57339367
