date,algo_vol,price,usd_vol
2025-09-01,88078485.68870598,0.2315820545213015,20397396.674915582
2025-09-02,89514455.02168277,0.2271275414091982,20331198.08965906
2025-09-03,123072443.71607612,0.2333128973914898,28714388.43244877
2025-09-04,107487106.59080106,0.2325592182344171,24997117.479036156
2025-09-05,95677911.52849564,0.2273306507742835,21750521.892497234
2025-09-06,31127237.26890012,0.2297770455672258,7152324.616317912
2025-09-07,125623190.97272676,0.2270839404306107,28527009.215553917
2025-09-08,60372192.49417092,0.2312020086873371,13958172.173510892
2025-09-09,166854074.16521347,0.236550919553889,39469484.67509404
2025-09-10,82612041.02568084,0.2335423492701933,19293410.13914309
2025-09-11,71745394.87047747,0.2396387969626069,17192980.11436841
2025-09-12,120502525.47413068,0.2443576010173327,29445708.041388594
2025-09-13,82115645.00996709,0.2483590685425403,20394165.107445326
2025-09-14,85983630.57185316,0.253103190834647,21762731.25728354
2025-09-15,80612756.38047014,0.2393043561316054,19290983.761622373
2025-09-16,200298748.31961143,0.2327515226319581,46619838.65266492
2025-09-17,73115521.7399169,0.2371620968405199,17340230.44742731
2025-09-18,482332505.0837195,0.2439833431729881,117681097.11132815
2025-09-19,82943885.56141818,0.2465931093551107,20453390.64258458
2025-09-20,47051946.04939485,0.2338582838426825,11003487.354569966
2025-09-21,46065481.67856196,0.2352794901845805,10838263.044439193
2025-09-22,156296245.64664766,0.2311740067239822,36131629.3420513
2025-09-23,91462483.0975714,0.2136930188815683,19544894.127524447
2025-09-24,103939298.378493,0.2109175554973572,21922622.734102163
2025-09-25,100749109.89282311,0.212899109863047,21449395.815676343
2025-09-26,161394387.14179426,0.2024028684781646,32666686.913774565
2025-09-27,35510820.98501365,0.2084296601272901,7401508.348747436
2025-09-28,81470475.33348618,0.2060648200312616,16788198.837456167
2025-09-29,83192620.68754646,0.2085295640180771,17348120.921495326
2025-09-30,110166100.04525262,0.2078723613295615,22900487.354875375
