date,usdc,usdt,eurs,xusd,algo_vol,price,usd_vol
2025-09-01,40303022.18503422,34061.976122939996,5935.578244966797,128800.87869903057,40471820.61810116,0.2315820545213015,9372547.368957438
2025-09-02,32098327.94412096,8938.818493332003,6557.892192113997,161903.25985856436,32275727.91466497,0.2271275414091982,7330706.728450081
2025-09-03,66466535.81686836,3099.5129177120994,10791.4675555376,129093.26604352395,66609520.06338513,0.2333128973914898,15540860.119844956
2025-09-04,117239716.30575292,11016.947272095806,3430.4241970908,872640.0053489712,118126803.68257107,0.2325592182344171,27471477.116949193
2025-09-05,44535146.698361725,28558.758053618367,5299.8139959292,238939.82594426963,44807945.096355535,0.2273306507742835,10186219.318612868
2025-09-06,41744727.388060175,30895.895548834174,1827.0160327893998,370476.86320680426,42147927.16284861,0.2297770455672258,9684626.180261979
2025-09-07,72836389.62257336,7644.301898498401,6248.6311303506955,765145.6263826035,73615428.18198481,0.2270839404306107,16716881.508051738
2025-09-08,484948390.31628036,13069.865931753504,1092.2684787756,315962.2799624003,485278514.7306533,0.2312020086873371,112197367.37853454
2025-09-09,675826508.6641891,8669.066649803,2744.6244027008,400379.140848996,676238301.4960905,0.236550919553889,159964792.05646023
2025-09-10,121006357.93989795,12830.426565716902,4598.6368922893,166037.79518206013,121189824.79853803,0.2335423492701933,28302956.3910937
2025-09-11,67461159.03502846,2173.9238399889005,2376.7712219567998,66089.5575977109,67531799.2876881,0.2396387969626069,16183239.138021812
2025-09-12,37632735.24025811,4371.3633432249,1239.5249649665998,300402.1323424781,37938748.26090878,0.2443576010173327,9270621.510636173
2025-09-13,25044935.039839596,12405.877104412797,1391.0850293912001,67137.19760184998,25125869.19957525,0.2483590685425403,6240237.470728212
2025-09-14,28162809.73385588,4522.1904357192,3584.0934247022997,73161.64021866371,28244077.657934967,0.253103190834647,7148666.177404904
2025-09-15,74345731.66644208,4067.7185190312002,4715.155164281699,152626.71897953545,74507141.25910494,0.2393043561316054,17829883.466216676
2025-09-16,48548156.93388264,898770.1531892164,4460.5251455908,135272.1316854854,49586659.74390294,0.2327515226319581,11541370.55762623
2025-09-17,71666707.83838035,159414.07754989286,13972.610863564807,60621.08620047109,71900715.61299428,0.2371620968405199,17052124.47911163
2025-09-18,109971116.16629241,25880.153505809805,4398.4101180224025,206768.83829831905,110208163.56821458,0.2439833431729881,26888956.1923285
2025-09-19,59526563.05616955,88149.11502639251,18025.900882113307,152684.20913424,59785422.28121229,0.2465931093551107,14742673.174432455
2025-09-20,19056148.96548803,291377.19743778254,5071.54488201,55151.21478975901,19407748.922597583,0.2338582838426825,4538662.856288341
2025-09-21,37088570.96947129,547966.944348146,6463.371728392198,32813.195935198586,37675814.48148303,0.2352794901845805,8864346.423492162
2025-09-22,79145957.52244543,466344.2305092634,21911.19297538529,501569.5225001301,80135782.4684302,0.2311740067239822,18525309.915188458
2025-09-23,61463878.51835688,97196.99687907225,3416.945180663299,293428.3883302974,61857920.84874691,0.2136930188815683,13218605.847905831
2025-09-24,38506797.18172502,77352.3985239612,2196.2508640695,101887.5990715254,38688233.43018457,0.2109175554973572,8160027.6216056645
2025-09-25,82093760.89141808,28799.234739916898,5560.7561665480025,197125.3286204701,82325246.21094501,0.212899109863047,17526971.637566376
2025-09-26,63179371.43696767,111947.6254808714,2401.7761396784995,436019.97353602585,63729740.812124245,0.2024028684781646,12899082.347743902
2025-09-27,20626797.80863507,6731.032244953999,1053.4656458033999,64615.91736357539,20699198.223889407,0.2084296601272901,4314326.8507126765
2025-09-28,92474064.79633528,126669.15720154453,1664.7459713597993,128643.26007487674,92731041.95958307,0.2060648200312616,19108605.472712852
2025-09-29,43624126.05400895,226692.19020085677,2290.684214609,209621.65651514486,44062730.58493956,0.2085295640180771,9188381.998323439
2025-09-30,98078649.5181925,503534.56989374716,8384.007226258696,80716.3469686908,98671284.4422812,0.2078723613295615,20511032.89243782
